language,include,category,item,species,area,nature,exotic,simp,script,term,script alt,term alt,IPA,status,ety,literal,meaning,remark,notes,first,ambiguous,source page,source zotero,source human,source link,conventionalized,dict page,dictionary,dict link,wiktionary,date,century,period,based on,att page,attested,att,att link,CQL,warning,historic,per m H,tenten,per m C,bdb,etymology,quote,historical corpus,analyzability,structure,element,borrowing,how,type,has prototype,is prototype,modifier tr,head tr,specifying word tr,modifier,headword,specifier,modifier type,modifier type revised,modifier similarity,sensory,headword type,headword similarity,mechanism
Arabic,yes,clove,clove,Syzygium aromaticum,Asia,spice,,القرنفل,قرنفل,qaranful,,,,default,done,,cloves; carnation; pink; dianthus,,also `carnation' (Dianthus caryophyllus),,,,amar_arabian_2017,"Wehr, 1976",,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%82%D8%B1%D9%86%D9%81%D9%84,a956,10,,KSUCCA,,al-Masudi,,,"[word=""القرنفل""] | [word=""قرنفل""]",,206.0,3.45,7897,0.95,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,qaranful,,,qaranful,,,,,,,,
Arabic,yes,clove,clove,Syzygium aromaticum,Asia,,,,كيش قرنفل,kabsh qaranful,,kubūs qaranful (Wehr),,alternative,,ram of cloves?,cloves,,,,,,,"Baalbaki, 1995",,yes,,baalbaki_-mawrid_1995,,,,,,,,,,,,,,,,,,,,,analyzable,compound,,no,,modified,,,,qaranful,kabsh,,clove,nail,shape,shape,,,prototype,,
English,yes,coriander,coriander,Coriandrum sativum,Asia,plant,yes,,,coriander,,,,default,done,,,,,,no,,van_wyk_culinary_2014,OED,,yes,coriander,OED,https://www.oed.com/view/Entry/41525,,a1300,14,,OED,,,,,,,,,,,,"< French coriandre, < Latin coriandrum , < Greek κορίαννον (apparently a foreign word). An early popular Latin variant coliandrum gave Old English cellendre , Old High German chullantar , Old French coliandre , whence earlier English coliander n.","[in T. Wright & R. P. Wülcker Anglo-Saxon & Old Eng. Vocab. (1884) I. 556/9   Coliandrum, i. coriandre.]",,unanalyzable,simple,1.0,yes,phonetic,basic,,,,coriander,,,coriander,,,,,,,,
English,yes,coriander,coriander,Coriandrum sativum,Asia,,,,,Chinese parsley,,,,alternative,,,,,cf. cilantro,,no,,van_wyk_culinary_2014,OED,,yes,,OED,https://www.oed.com/view/Entry/31770?redirectedFrom=Chinese+parsley#eid9507068,,1895,19,,,,,,,,,,,,,,,"N.Y. Times 19 May iv. 25/6   The Chinese parsley is quite different from the ordinary parsley except in looks. If the spray is crushed between the fingers, an odor at once arises, which is nauseating in the extreme.",,analyzable,compound,2.0,no,,modified,yes,,Chinese,parsley,,Chinese,parsley,,geographic origin,geographic origin,,,prototype similarity,physical; chemical; functional,
English,yes,coriander,coriander,Coriandrum sativum,Asia,spice,,,,coriander-seed,,,,alternative,,,,,,,no,,,OED,,yes,coriander-seed,OED,https://www.oed.com/view/Entry/41525?redirectedFrom=coriander-seed#eid8153143,,1530,14,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,,coriander,seed,,coriander,seed,plant part,plant part,,,prototype,,
English,yes,coriander,coriander,Coriandrum sativum,Asia,,,,,cilantro,,,,alternative,,,,,Chiefly U.S.,,no,,van_wyk_culinary_2014,OED,,yes,,OED,https://www.oed.com/view/Entry/250581?redirectedFrom=cilantro&,,1929,20,,,,,,,,,,,,,,"< Spanish culantro (13th cent. or earlier), cilantro (1606 or earlier) coriander < Latin coliandrum (see coliander n.).",P. W. Kleeman Ramona's Spanish-Mexican Cookery 110   Spices and Preparations..Coriander seed..Cilantro.,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,cilantro,,,cilantro,,,,,,,,
English,yes,coriander,coriander,Coriandrum sativum,Asia,,,,,dhania,,dhaniya,,alternative,,,,,,,no,,,OED,,yes,,OED,https://www.oed.com/view/Entry/242049,,1925,20,,,,,,,,,,,,,,"< Hindi dhaniyā, Panjabi dhanīā, < Prakrit dhāṇā- in same sense.","J. G. Bruce in E. F. Norton et al. Fight for Everest: 1924 347   We brought from Darjeeling and put into the Base Camp..chillies, dharria [sic], cloves and turmeric.",,unanalyzable,simple,1.0,yes,phonetic,basic,,,,dhania,,,dhania,,,,,,,,
English,yes,coriander,coriander,Coriandrum sativum,Asia,plant; spice,,,,coliander,,,,historic,,,,"In Old English, cellendre < *koljandri , < popular Latin coliandrum ",transposition in Latin,,no,,,OED,,yes,,OED,https://www.oed.com/view/Entry/36166#eid8873987,,c1000,10,,,,,,,,,,,,,,"In Old English, cellendre < *koljandri , < popular Latin coliandrum = Latin coriandrum coriander n.: compare Old High German chullantar, chullintar < *kuljander. In Middle English, coliaundre, < Old French coliandre, representing same Latin form.",Sax. Leechd. I. 218   Genim þas wyrte þe man coliandrum & oðrum naman þam gelice cellendre nemneð.,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,coliander,,,coliander,,,,,,,,
Chinese,yes,coriander,coriander,Coriandrum sativum,Asia,plant; herb,,芫荽,芫荽,yánsuī,,,,default,done,lilac-coriander,,yan only used in yansui and yanhua; should be loanword,,,,594,hu_food_2005,MDBG,,yes,,MDBG,,https://en.wiktionary.org/wiki/%E8%8A%AB%E8%8D%BD,c1592,16,Ming,CTP,,Journey to the West,,,,,,,3754,0.23,,,,,analyzable,compound,2.0,no,,modified,no,,yán,suī,,lilac,coriander,,prototype similarity,prototype similarity,,,prototype,,
Chinese,yes,coriander,coriander,Coriandrum sativum,Asia,,,芫茜,芫茜,yánqiàn,,,,alternative,,lilac-madder,,,,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,no,,yán,qiàn,,lilac,madder,,prototype similarity,prototype similarity,,,prototype similarity,?,
Chinese,yes,coriander,coriander,Coriandrum sativum,Asia,,,香茜,香茜,xiāngqiàn,,,,alternative,,fragrant-madder,,,Guangdong; ask Canto speaker and check Wikipedia,,,,Wikipedia,Wikipedia,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,xiāng,qiàn,,fragrant,madder,,smell,smell,,olfactory,prototype similarity,?,
Chinese,yes,coriander,coriander,Coriandrum sativum,Asia,plant; herb,,香菜,香菜,xiāngcài,,,,historic,,fragrant-vegetable,fragrant greens,,,,,594,hu_food_2005,MDBG,,yes,,MDBG,,,978,10,Norhten Song,CTP,,Taiping Guangji,,,,,,,36665,2.21,,,,,analyzable,compound,2.0,no,,modified,yes,,xiāng,cài,,fragrant,vegetable,,smell,smell,,olfactory,function,,
Chinese,yes,coriander,coriander,Coriandrum sativum,Asia,,,胡荽,胡荽,húsuī,,,,historic,done,barbarian-coriander,,"Attested since the 4th century CE.  It is a phono-semantic matching of an Iranian form *koswi, *košwi, *gošwi (Laufer, 1967). Compare Middle Persian gšnyc (gišnīz, “coriander”), kšnyc (kišnīz), whence Modern Persian گشنیز‎ (gešniz, “coriander”). Also compare Sanskrit कुस्तुम्बरी (kustumbarī). ",,,,,laufer_sino-iranica_1919,"Defrancis, 2003",https://twblg.dict.edu.tw/holodict_new/result_detail.jsp?n_no=4477&curpage=0&sample=0&radiobutton=0&querytarget=0&limit=0&pagenum=0&rowcount=0,yes,,defrancis_abc_2003,,,,7,Tang,,,Shilaobencao ,,,,,,,,,,,,,analyzable,compound,2.0,yes,phono-semantic matching,modified,yes,,hú,suī,,barbarian,coriander,,source,source,,,prototype,,
Arabic,yes,coriander,coriander,Coriandrum sativum,Asia,plant; herb,,الكزبرة,كزبرة,kuzbara,,kuzbura,,default,done,,,,,,,,,"Wehr, 1976",,yes,,wehr_dictionary_1976; baalbaki_-mawrid_1995,,https://en.wiktionary.org/wiki/%D9%83%D8%B2%D8%A8%D8%B1%D8%A9,a791,8,,KSUCCA,,al-Farahidi,,,"[word=""الكزبرة""] | [word=""كزبرة""]",,286.0,4.79,4368,0.52,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,kuzbara,,,kuzbara,,,,,,,,
English,yes,cumin,cumin,Cuminum cyminum,Asia,plant,yes,,,cumin,,cummin,,default,done,,,,N.E.D. (1893) gives only the pronunciation (kɒ·min) /ˈkʌmɪn/.,,no,,van_wyk_culinary_2014,OED,,yes,cumin,OED,https://www.oed.com/view/Entry/45801,,c897,9,,OED,,,,,,,,,,,,"Old English cymen ( < cumin), < Latin cumīnum (cymīnum), < Greek κύμῑνον. Compare Old High German chumin, cumin, also chumil (Middle High German kümel, German kümmel), Swedish kummin, Danish kummen. The word has also come down in the Romanic languages, Italian cumino, comino, Spanish comino, Portuguese cominho, Old French cumin, comin. Middle English cumin, comin was either from French (like Middle Dutch comijn, Dutch komijn), or altered from Old English cymen after French. The Greek κύμῑνον is supposed to have been a foreign word, cognate in origin with the Semitic names, Hebrew kammôn, Arabic kammûn, and their cognates.",K. Ælfred tr. Gregory Pastoral Care lvii. 439   Ȝe tiogoðiað eowre mintan & eowerne dile & eowerne kymen.,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,cumin,,,cumin,,,,,,,,
English,yes,cumin,cumin,Cuminum cyminum,Mediterranean,spice,,,,cumin seed,,,,alternative,,,,,,,no,,van_wyk_culinary_2014,OED,,yes,cumin seed,OED,https://www.oed.com/view/Entry/45801?redirectedFrom=cumin+seed#eid7748700,,1530,16,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,,cumin,seed,,cumin,seed,plant part,plant part,,,prototype,,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,spice,,孜然,孜然,zīrán,,,,default,done,,cumin,,"Xinjiang; not in corpora, not in Books, not in dictionary; look for 蒔蘿",,,,,MDBG,,yes,,MDBG,,https://en.wiktionary.org/wiki/%E5%AD%9C%E7%84%B6,1900?,20?,Modern,estimate,,,,,,,0.0,,9378,0.57,,,,,unanalyzable,simple,,yes,phonetic,basic,no,,,zīrán,,,zīrán,,,,,,,,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,阿拉伯茴香,阿拉伯茴香,ālābó huíxiāng,,,,alternative,,Arabian fennel,,,,,,,,MDBG,,yes,,MDBG,,https://en.wiktionary.org/wiki/%E8%82%89%E8%B1%86%E8%94%BB#Chinese,,,,,,,,,,,,,0,0,,,,,analyzable,compound,2.0,no,,modified,yes,,ālābó,huíxiāng,,Arabian,fennel,,geographic origin,geographic origin,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,安息茴香,安息茴香,ānxī huíxiāng,,,,alternative,,Parthian fennel,,,,,,,,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,0,0,,,,,analyzable,compound,2.0,no,,modified,yes,,ānxī,huíxiāng,,Parthian,fennel,,geographic origin,geographic origin,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,茴香籽,茴香籽,huíxiāngzǐ,,,,alternative,,hui-spice-seed,cumin and fennel seeds,,also fennel,,,,,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,331,0.02,,,,,analyzable,compound,2.0,no,,modified,yes,,,huíxiāng,zǐ,,fennel,seed,plant part,plant part,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,欧莳萝,歐蒔蘿,ōu​ shí​luó,,,,alternative,,European dill,cumin or coriander?,,,,,,,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,3,<,,,,,analyzable,compound,2.0,no,,modified,yes,,ōu,​shí​luó,,European,dill/cumin,,geographic origin,geographic origin,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,小茴香,小茴香,xiǎohuíxiāng,,xiǎohuíxiāngzǐ,,alternative,,small-hui-spice-seed,,this is fennel,,,,,laufer_sino-iranica_1919,"Laufer, 1919",,,,,,,,,,,,,,,,,,,2352,0.14,,,,,analyzable,compound,2.0,no,,modified,yes,,xiǎo,huíxiāng,,little,fennel,,size,size,,visual,prototype,,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,plant; spice,,孜然芹,孜然芹,zī​ránqín,,,,alternative,,cumin-celery,,plant name,,,,,hu_food_2005,MDBG,,yes,,MDBG,,,,,,,,,,,,,,,60,<,,,,,analyzable,compound,2.0,no,,modified,yes,,zī​rán,qín,,cumin,celery,,prototype,prototype,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,罗马葛缕子,羅馬葛縷子,luómǎ gě​lǚ​zi,,,,alternative,,Roman-caraway,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,analyzable,compound,2.0,yes,calque,modified,yes,,luómǎ,gě​lǚ​zi,,Roman,caraway,,geographic origin,geographic origin,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,马芹子,馬芹子,mǎqínzi,,,,alternative,,horse-celery-seed,,,,,,,,,,,,,,,,,,,,,,,,,,,3,<,,,,,analyzable,compound,,no,,basic,yes,,mǎ,qín,zi,horse,celery,seed,plant part,plant part,,,prototype similarity,physical; chemical; functional,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,,,枯茗,枯茗,kūmíng,,,,alternative,,withered-tea,,,prob. from English cumin,,,,,MDBG,,yes,,MDBG,,https://zh.wikipedia.org/wiki/%E8%82%89%E8%B1%86%E8%94%BB,,,,,,,,,,,,,25,0,,,,,unanalyzable,compound,,yes,phonetic,basic,no,,,kūmíng,,,kūmíng,,,,,,,,
Chinese,yes,cumin,cumin,Cuminum cyminum,Asia,spice,,莳萝,蒔蘿,shíluó,,,MC /d͡ʑɨ  lɑ/,historic,,dill-turnip,cumin and caraway,,today it means dill; from Persian zire; cognate of ziran from Uyghur; Laufer say during Tang,,,,laufer_sino-iranica_1919,"Kleeman, 2010",,yes,,kleeman_oxford_2010,,https://en.wiktionary.org/wiki/%E8%92%94%E8%98%BF,1008,11,Northern Song,CTP,,Guangyun,,,,,,,591,0.04,,,,,unanalyzable,simple,,yes,phonetic,basic,no,,,shíluó,,,shíluó,,,,,,,,
Arabic,yes,cumin,cumin,Cuminum cyminum,Asia,,,الكمون,كمون ,kammūn,,,,default,done,,cumin,,,,,,,"Wehr, 1976",,yes,,wehr_dictionary_1976,,https://en.wiktionary.org/wiki/%D9%83%D9%85%D9%88%D9%86,a853,9,,KSUCCA,,Ibn Habib,,,"[word=""الكمون""] | [word=""كمون""]","WRONG, kumuun means latent",315.0,5.28,14118,1.7,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,kammūn,,,kammūn,,,,,,,,
Arabic,yes,cumin,cumin,Cuminum cyminum,Asia,,,السنوت,سنوت,sannūt,,,,alternative,https://en.wiktionary.org/wiki/%D8%B3%D9%86%D9%88%D8%AA,,cumin,,,,,,lane_arabic-english_1863,"Lane, 1863",,,,lane_arabic-english_1863,,https://en.wiktionary.org/wiki/%D8%B3%D9%86%D9%88%D8%AA,,,,,,,,,,,,,,,,,,,unanalyzable,simple,,maybe,phonetic,basic,,,,sannūt,,,sannūt,,,,,,,,
English,yes,dill,dill,Anethum graveolens,Mediterranean,plant,yes,,,dill,,,,default,done,,,,,,no,,van_wyk_culinary_2014,OED,,yes,dill,OED,https://www.oed.com/view/Entry/52792,,a700,8,Old English,OED,,The Epinal Glossary,,,,,,,,,,"Old English dili, dile, (dil) dyle (masculine) = Old Low German dilli, Middle Dutch and Dutch dille (feminine), Old High German tilli, Middle High German tille masculine and feminine, German dill (masculine), dille (feminine), Danish dild, Swedish dill. Ulterior derivation unknown.",,,unanalyzable,simple,1.0,yes,phonetic,basic,,,,dill,,,dill,,,,,,,,
English,yes,dill,dill,Anethum graveolens,Mediterranean,spice,,,,dill-seed,,,,alternative,,,,,,,no,,,OED,,yes,dill-seed,OED,https://www.oed.com/view/Entry/52792?redirectedFrom=+dill-seed#eid6802983,,1651,17,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,,dill,seed,,dill,seed,plant part,plant part,,,prototype,,
English,yes,dill,dill,Anethum graveolens,Mediterranean,plant,,,,Indian dill,,,,alternative,,,,,a cultivar?,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Indian,dill,,Indian,dill,,geographic origin,geographic origin,,,prototype,,
Chinese,yes,dill,dill,Anethum graveolens,Mediterranean,,,莳萝,蒔蘿,shíluó,,,MC /d͡ʑɨ  lɑ/,default,done,dill-turnip,dill,,from Middle Persian ziiraa,,,,,,,,,,,https://en.wiktionary.org/wiki/%E8%92%94%E8%98%BF,1008,11,Northern Song,CTP,,Guangyun,,,,,,,,,,,,,unanalyzable,simple,,yes,phonetic,basic,no,,,shíluó,,,shíluó,,,,,,,,
Chinese,yes,dill,dill,Anethum graveolens?,Mediterranean,,MDBG,土茴香,土茴香,tǔhuíxiāng,,,,alternative,,earth-fennel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,tǔ,huíxiāng,,earth,fennel,,source,source,,,prototype similarity,,
Arabic,yes,dill,dill,Anethum graveolens,Mediterranean,,,الشبث,شبث,shibithth,شبت,shibitt,,default,done,,dill,,,,,,,"Lane, 1863",,yes,,lane_arabic-english_1863,,https://en.wiktionary.org/wiki/%D8%B4%D8%A8%D8%AB,c977,10,,KSUCCA,,Muhammad ibn Ahmad al-Khwarizmi,,,"[word=""الشبت""] | [word=""شبت""]",WRONG,207.0,3.47,7253,0.87,,,,,unanalyzable,simple,,yes,phonetic,basic,,,,shibithth,,,shibithth,,,,,,,,
English,yes,cardamom,false cardamom,Amomum aromaticum,Asia,,,,,Bengal cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Bengal,cardamom,,Bengal,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum krervanh,Asia,,,,,Cambodian cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Cambodian,cardamom,,Cambodian,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum tsao-ko,Asia,,,,,Chinese black cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,Chinese; black,cardamom,,Chinese; black,cardamom,,geographic origin; color,geographic origin; color,,visual,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum compactum,Asia,,,,,Indonesian cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Indonesian,cardamom,,Indonesian,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum maximum,Asia,,,,,Java cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Java,cardamom,,Java,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum tsao-ko; A. aromaticum,Asia,,,,,large cardamom,,,,related,,,,,,,yes,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,large,cardamom,,large,cardamom,,size,size,,visual,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum villosum,Asia,,,,,Malabar cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Malabar,cardamom,,Malabar,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum tsao-ko,Asia,,,,,red cardamom,,,,related,,,,,A. hongtsaoko,,no,,hu_food_2005,"Hu, 2005",,no,,,,,,,,,https://books.google.com.hk/books?id=dhhBAQAAMAAJ&pg=PA348&dq=%22red+cardamom%22&hl=en&sa=X&ved=2ahUKEwi1hNi83c34AhVHp1YBHaGBDvgQ6AF6BAgFEAI#v=onepage&q=%22red%20cardamom%22&f=false,1873,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,red,cardamom,,red,cardamom,,color,color,,visual,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum compactum,Asia,,,,,round cardamom,,,,related,,,,,,,yes,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,round,cardamom,,round,cardamom,,shape,shape,,visual,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum globosum,Asia,,,,,round Chinese cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,round; Chinese,cardamom,,round; Chinese,cardamom,,shape; geographic origin,shape; geographic origin,,visual,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum krervanh,Asia,,,,,Siam cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Siam,cardamom,,Siam,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum villosum,Asia,,,,,Tavoy cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,Tavoy,cardamom,,Tavoy,cardamom,,geographic origin,geographic origin,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum tsao-ko,Asia,,,,,tsao-ko cardamom,,,,related,,,,,,,no,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,2.0,no,,modified,yes,,tsao-ko,cardamom,,tsao-ko,cardamom,,type,type,,,prototype similarity,,
English,yes,cardamom,false cardamom,Amomum villosum; A. xanthioides,Asia,,,,,wild Siamese cardamom,,,,related,,,,,,,yes,,van_wyk_culinary_2014,"Van Wyk, 2014",,no,,,,,,,,,,,,,,,,,,,,,,,analyzable,compound,3.0,no,,modified,yes,,wild; Siamese,cardamom,,wild; Siamese,cardamom,,ecology; geographic origin,ecology; geographic origin,,,prototype similarity,,
Chinese,yes,cardamom,false cardamom,Amomum krervanh,Asia,,,蔻仁,蔻仁,kòurén,,,,alternative,,cardamom-kernel,cardamom seeds,,,,,,,"Defrancis, 2003",,yes,514,defrancis_abc_2003,http://www.efloras.org/florataxon.aspx?flora_id=2&taxon_id=200008735,,,,,,,,,,,,,,263,0.02,,,,,analyzable,compound,,no,,basic,yes,,,kòu,rén,,cardamom,kernel,plant part,plant part,,,prototype,,
Chinese,yes,cardamom,false cardamom,Amomum krervanh,Asia,yes,,白豆蔻,白豆蔻,báidòukòu,,,,related,,white-cardamom,"Siam cardamom (Hu); cardamum, A. cardamomum (defrancis_abc_2003)",,,,,326,hu_food_2005,"Defrancis, 2003",,yes,,defrancis_abc_2003,,,978,10,Norhten Song,CTP,,Taiping Guangji,,,,,,,1474,0.09,,,,,analyzable,compound,2.0,no,,modified,yes,,bái,dòukòu,,white,cardamom,,color,color,,visual,prototype similarity,,
Chinese,yes,cardamom,false cardamom,Alpinia hainanensis,Asia,,,草豆蔻,草豆蔻,cǎodòukòu,,,,related,,herb-cardamom,,,,,,,CHMD,CHMD,,,,,,,,,,,,,,,,,,,899,0.05,https://herbaltcm.sn.polyu.edu.hk/herbal/katsumada-galangal-seed,,,,analyzable,compound,2.0,no,,modified,yes,,cǎo,dòukòu,,herb,cardamom,,function,function,,,prototype similarity,,
